simulation,kraftstoff,energie,arbeitskosten,kreditzins,kraftstoff_aenderung_prozent,energie_aenderung_prozent,arbeitskosten_aenderung_prozent,kreditzins_aenderung_prozentpunkte
7935,169.4,144.8,125.070398149,4.42,0.53412462908,0,-6.30237696994,0.06
7936,163.7,143.5,158.476199458,4.6,-2.84866468843,-0.897790055249,18.7238820361,0.24
7937,165.5,143.2,138.648217105,4.23,-1.78041543027,-1.10497237569,3.86956923748,-0.13
7938,173,141,124.919575439,4.34,2.6706231454,-2.62430939227,-6.4153671714,-0.02
7939,167.5,141.6,122.121664327,4.27,-0.593471810089,-2.20994475138,-8.51144765439,-0.09
7940,168.3,145.1,138.648217105,4.35,-0.118694362018,0.207182320442,3.86956923748,-0.01
7941,161.6,143.2,122.121664327,4.29,-4.09495548961,-1.10497237569,-8.51144765439,-0.07
7942,166.1,144,137.824842105,4.32,-1.42433234421,-0.552486187845,3.25273038909,-0.04
7943,160.6,144,138.648217105,4.53,-4.6884272997,-0.552486187845,3.86956923748,0.17
7944,146.7,144.1,136.684714833,4.44,-12.9376854599,-0.483425414365,2.39859370297,0.08
7945,164.5,144.4,135.295494737,4.27,-2.37388724036,-0.276243093923,1.35784686952,-0.09
7946,163.7,144.5,158.476199458,4.39,-2.84866468843,-0.207182320442,18.7238820361,0.03
7947,169.8,144.4,124.919575439,4.32,0.771513353116,-0.276243093923,-6.4153671714,-0.04
7948,153.9,144,125.070398149,4.53,-8.6646884273,-0.552486187845,-6.30237696994,0.17
7949,177.5,144.9,158.476199458,4.45,5.3412462908,0.0690607734807,18.7238820361,0.09
7950,177.5,147.1,122.121664327,4.35,5.3412462908,1.58839779006,-8.51144765439,-0.01
7951,173.3,141.6,158.476199458,4.3,2.84866468843,-2.20994475138,18.7238820361,-0.06
7952,167.5,145.7,144.551595951,4.27,-0.593471810089,0.621546961326,8.29213903749,-0.09
7953,169.2,143.6,144.551595951,4.3,0.415430267062,-0.828729281768,8.29213903749,-0.06
7954,162.6,144.9,122.121664327,4.39,-3.50148367953,0.0690607734807,-8.51144765439,0.03
7955,166.9,146.9,158.476199458,4.45,-0.949554896142,1.45027624309,18.7238820361,0.09
7956,163.7,143.4,125.070398149,4.21,-2.84866468843,-0.966850828729,-6.30237696994,-0.15
7957,162.6,148,124.919575439,4.42,-3.50148367953,2.20994475138,-6.4153671714,0.06
7958,174.5,143.2,124.919575439,4.3,3.56083086053,-1.10497237569,-6.4153671714,-0.06
7959,161.6,144.6,138.648217105,4.55,-4.09495548961,-0.138121546961,3.86956923748,0.19
7960,168.6,143.6,122.121664327,4.29,0.0593471810089,-0.828729281768,-8.51144765439,-0.07
7961,198.1,144.2,144.551595951,4.27,17.5667655786,-0.414364640884,8.29213903749,-0.09
7962,199.6,141,144.551595951,4.27,18.4569732938,-2.62430939227,8.29213903749,-0.09
7963,167.5,145.1,122.121664327,4.53,-0.593471810089,0.207182320442,-8.51144765439,0.17
7964,166.9,140.4,137.824842105,4.23,-0.949554896142,-3.03867403315,3.25273038909,-0.13
7965,162.6,145.2,125.070398149,4.27,-3.50148367953,0.276243093923,-6.30237696994,-0.09
7966,170.8,143.8,158.476199458,4.3,1.3649851632,-0.690607734807,18.7238820361,-0.06
7967,165.4,144.5,144.551595951,4.3,-1.83976261128,-0.207182320442,8.29213903749,-0.06
7968,167.9,147.9,158.476199458,4.39,-0.356083086053,2.1408839779,18.7238820361,0.03
7969,169.2,144.6,138.648217105,4.46,0.415430267062,-0.138121546961,3.86956923748,0.1
7970,173.2,144.5,144.551595951,4.21,2.78931750742,-0.207182320442,8.29213903749,-0.15
7971,177.5,144.5,122.121664327,4.27,5.3412462908,-0.207182320442,-8.51144765439,-0.09
7972,169.8,145.1,144.551595951,4.46,0.771513353116,0.207182320442,8.29213903749,0.1
7973,173.3,143.6,125.070398149,4.47,2.84866468843,-0.828729281768,-6.30237696994,0.11
7974,168.3,141.4,124.919575439,4.53,-0.118694362018,-2.34806629834,-6.4153671714,0.17
7975,170,143.3,128.393411802,4.36,0.890207715134,-1.03591160221,-3.81291115555,0
7976,167.8,144.5,135.295494737,4.46,-0.415430267062,-0.207182320442,1.35784686952,0.1
7977,166.9,143.9,158.476199458,4.6,-0.949554896142,-0.621546961326,18.7238820361,0.24
7978,171.2,143.5,138.648217105,4.3,1.60237388724,-0.897790055249,3.86956923748,-0.06
7979,176.6,141.4,125.070398149,4.23,4.80712166172,-2.34806629834,-6.30237696994,-0.13
7980,160.6,144,128.393411802,4.46,-4.6884272997,-0.552486187845,-3.81291115555,0.1
7981,174.5,144.4,125.070398149,4.46,3.56083086053,-0.276243093923,-6.30237696994,0.1
7982,192.4,145.1,136.684714833,4.36,14.1839762611,0.207182320442,2.39859370297,0
7983,199.6,144.8,135.295494737,4.21,18.4569732938,0,1.35784686952,-0.15
7984,170.2,146.3,138.648217105,4.27,1.00890207715,1.03591160221,3.86956923748,-0.09
7985,174.5,143.9,136.684714833,4.6,3.56083086053,-0.621546961326,2.39859370297,0.24
7986,168.4,144,124.919575439,4.35,-0.0593471810089,-0.552486187845,-6.4153671714,-0.01
7987,192.4,145.2,144.551595951,4.38,14.1839762611,0.276243093923,8.29213903749,0.02
7988,174.1,144.5,137.824842105,4.47,3.3234421365,-0.207182320442,3.25273038909,0.11
7989,190.9,146.3,138.648217105,4.47,13.293768546,1.03591160221,3.86956923748,0.11
7990,170.8,143.5,136.684714833,4.55,1.3649851632,-0.897790055249,2.39859370297,0.19
7991,192.4,144.8,138.648217105,4.44,14.1839762611,0,3.86956923748,0.08
7992,146.7,143.9,137.824842105,4.35,-12.9376854599,-0.621546961326,3.25273038909,-0.01
7993,167.9,144.4,136.684714833,4.27,-0.356083086053,-0.276243093923,2.39859370297,-0.09
7994,170.1,143.4,128.393411802,4.24,0.949554896142,-0.966850828729,-3.81291115555,-0.12
7995,175.7,145.2,158.476199458,4.29,4.27299703264,0.276243093923,18.7238820361,-0.07
7996,167.8,148.6,137.824842105,4.34,-0.415430267062,2.62430939227,3.25273038909,-0.02
7997,168.3,144.8,135.295494737,4.23,-0.118694362018,0,1.35784686952,-0.13
7998,166.2,145.1,144.551595951,4.23,-1.3649851632,0.207182320442,8.29213903749,-0.13
7999,174.4,141,125.070398149,4.21,3.50148367953,-2.62430939227,-6.30237696994,-0.15
8000,162.9,146.3,138.648217105,4.44,-3.3234421365,1.03591160221,3.86956923748,0.08
8001,163.3,141,124.919575439,4.38,-3.08605341246,-2.62430939227,-6.4153671714,0.02
8002,168.7,144.8,124.919575439,4.3,0.118694362018,0,-6.4153671714,-0.06
8003,165.7,144.8,124.919575439,4.53,-1.66172106825,0,-6.4153671714,0.17
8004,167.4,144.8,125.070398149,4.44,-0.652818991098,0,-6.30237696994,0.08
8005,168.6,143.9,122.121664327,4.35,0.0593471810089,-0.621546961326,-8.51144765439,-0.01
8006,167.3,145.1,158.476199458,4.39,-0.712166172107,0.207182320442,18.7238820361,0.03
8007,156.1,145.1,128.393411802,4.3,-7.3590504451,0.207182320442,-3.81291115555,-0.06
8008,171.8,143.4,135.295494737,4.6,1.95845697329,-0.966850828729,1.35784686952,0.24
8009,156.1,145.2,144.551595951,4.47,-7.3590504451,0.276243093923,8.29213903749,0.11
8010,168.2,144.5,135.295494737,4.29,-0.178041543027,-0.207182320442,1.35784686952,-0.07
8011,161.6,144.5,125.070398149,4.41,-4.09495548961,-0.207182320442,-6.30237696994,0.05
8012,153.9,146.9,122.121664327,4.27,-8.6646884273,1.45027624309,-8.51144765439,-0.09
8013,166.2,143.2,122.121664327,4.3,-1.3649851632,-1.10497237569,-8.51144765439,-0.06
8014,198.1,144.9,122.121664327,4.6,17.5667655786,0.0690607734807,-8.51144765439,0.24
8015,199.6,143.4,125.070398149,4.6,18.4569732938,-0.966850828729,-6.30237696994,0.24
8016,170.2,143.9,144.551595951,4.27,1.00890207715,-0.621546961326,8.29213903749,-0.09
8017,158.9,143.2,136.684714833,4.44,-5.69732937685,-1.10497237569,2.39859370297,0.08
8018,190.9,143.2,138.648217105,4.27,13.293768546,-1.10497237569,3.86956923748,-0.09
8019,169.3,143.5,136.684714833,4.44,0.474777448071,-0.897790055249,2.39859370297,0.08
8020,169.2,141.6,136.684714833,4.55,0.415430267062,-2.20994475138,2.39859370297,0.19
8021,173.3,144.2,144.551595951,4.44,2.84866468843,-0.414364640884,8.29213903749,0.08
8022,170.1,140.4,136.684714833,4.36,0.949554896142,-3.03867403315,2.39859370297,0
8023,170.6,144.5,125.070398149,4.36,1.24629080119,-0.207182320442,-6.30237696994,0
8024,170.2,144.5,125.070398149,4.32,1.00890207715,-0.207182320442,-6.30237696994,-0.04
8025,175.7,143.2,144.551595951,4.44,4.27299703264,-1.10497237569,8.29213903749,0.08
8026,166.2,143.4,122.121664327,4.21,-1.3649851632,-0.966850828729,-8.51144765439,-0.15
8027,168.4,144.2,128.393411802,4.29,-0.0593471810089,-0.414364640884,-3.81291115555,-0.07
8028,164.8,143.2,135.295494737,4.39,-2.19584569733,-1.10497237569,1.35784686952,0.03
8029,170.1,145.2,122.121664327,4.32,0.949554896142,0.276243093923,-8.51144765439,-0.04
8030,163.3,144.6,135.295494737,4.29,-3.08605341246,-0.138121546961,1.35784686952,-0.07
8031,173,144.5,144.551595951,4.24,2.6706231454,-0.207182320442,8.29213903749,-0.12
8032,166.9,144.2,144.551595951,4.32,-0.949554896142,-0.414364640884,8.29213903749,-0.04
8033,164.6,145.7,136.684714833,4.32,-2.31454005935,0.621546961326,2.39859370297,-0.04
8034,165.7,143.8,138.648217105,4.32,-1.66172106825,-0.690607734807,3.86956923748,-0.04
8035,174.5,144.3,125.070398149,4.23,3.56083086053,-0.345303867403,-6.30237696994,-0.13
8036,164.5,144.2,158.476199458,4.3,-2.37388724036,-0.414364640884,18.7238820361,-0.06
8037,161.6,146.3,138.648217105,4.47,-4.09495548961,1.03591160221,3.86956923748,0.11
8038,170.8,141,158.476199458,4.3,1.3649851632,-2.62430939227,18.7238820361,-0.06
8039,168.2,144.9,158.476199458,4.53,-0.178041543027,0.0690607734807,18.7238820361,0.17
8040,167.1,144.3,136.684714833,4.36,-0.830860534125,-0.345303867403,2.39859370297,0
8041,168.6,145.2,138.648217105,4.31,0.0593471810089,0.276243093923,3.86956923748,-0.05
8042,176,144.6,138.648217105,4.6,4.45103857567,-0.138121546961,3.86956923748,0.24
8043,162.9,144,122.121664327,4.44,-3.3234421365,-0.552486187845,-8.51144765439,0.08
8044,160.6,144.5,122.121664327,4.27,-4.6884272997,-0.207182320442,-8.51144765439,-0.09
8045,168.6,144.5,138.648217105,4.6,0.0593471810089,-0.207182320442,3.86956923748,0.24
8046,168.7,144.3,144.551595951,4.38,0.118694362018,-0.345303867403,8.29213903749,0.02
8047,168.3,144.2,124.919575439,4.27,-0.118694362018,-0.414364640884,-6.4153671714,-0.09
8048,170.2,144.5,137.824842105,4.55,1.00890207715,-0.207182320442,3.25273038909,0.19
8049,156.1,144.5,135.295494737,4.38,-7.3590504451,-0.207182320442,1.35784686952,0.02
8050,170.3,145.8,128.393411802,4.3,1.06824925816,0.690607734807,-3.81291115555,-0.06
8051,162.6,144.8,125.070398149,4.3,-3.50148367953,0,-6.30237696994,-0.06
8052,167.8,141.4,138.648217105,4.53,-0.415430267062,-2.34806629834,3.86956923748,0.17
8053,165.7,144.8,144.551595951,4.35,-1.66172106825,0,8.29213903749,-0.01
8054,167.9,143.7,144.551595951,4.6,-0.356083086053,-0.759668508287,8.29213903749,0.24
8055,167.8,143.2,144.551595951,4.32,-0.415430267062,-1.10497237569,8.29213903749,-0.04
8056,176,144,144.551595951,4.24,4.45103857567,-0.552486187845,8.29213903749,-0.12
8057,167.8,144.9,125.070398149,4.6,-0.415430267062,0.0690607734807,-6.30237696994,0.24
8058,162.6,143.8,138.648217105,4.55,-3.50148367953,-0.690607734807,3.86956923748,0.19
8059,170.1,143.7,125.070398149,4.42,0.949554896142,-0.759668508287,-6.30237696994,0.06
8060,168.4,145.1,138.648217105,4.21,-0.0593471810089,0.207182320442,3.86956923748,-0.15
8061,170.8,142.8,135.295494737,4.29,1.3649851632,-1.38121546961,1.35784686952,-0.07
8062,174.5,145.2,158.476199458,4.27,3.56083086053,0.276243093923,18.7238820361,-0.09
8063,174.4,141,122.121664327,4.24,3.50148367953,-2.62430939227,-8.51144765439,-0.12
8064,170.2,145.2,158.476199458,4.21,1.00890207715,0.276243093923,18.7238820361,-0.15
8065,166.4,141.6,125.070398149,4.6,-1.24629080119,-2.20994475138,-6.30237696994,0.24
8066,169.2,143.4,138.648217105,4.44,0.415430267062,-0.966850828729,3.86956923748,0.08
8067,173.3,144.9,136.684714833,4.6,2.84866468843,0.0690607734807,2.39859370297,0.24
8068,170.3,145.2,137.824842105,4.27,1.06824925816,0.276243093923,3.25273038909,-0.09
8069,170,143.5,135.295494737,4.24,0.890207715134,-0.897790055249,1.35784686952,-0.12
8070,164.6,144.8,138.648217105,4.6,-2.31454005935,0,3.86956923748,0.24
8071,169.9,144.4,144.551595951,4.38,0.830860534125,-0.276243093923,8.29213903749,0.02
8072,161.7,144.2,122.121664327,4.39,-4.03560830861,-0.414364640884,-8.51144765439,0.03
8073,170.2,144.2,138.648217105,4.47,1.00890207715,-0.414364640884,3.86956923748,0.11
8074,162.6,146.3,122.121664327,4.46,-3.50148367953,1.03591160221,-8.51144765439,0.1
8075,164.6,144.3,158.476199458,4.21,-2.31454005935,-0.345303867403,18.7238820361,-0.15
8076,166.9,143.6,138.648217105,4.39,-0.949554896142,-0.828729281768,3.86956923748,0.03
8077,169.4,146.9,158.476199458,4.41,0.53412462908,1.45027624309,18.7238820361,0.05
8078,170.3,145.8,138.648217105,4.6,1.06824925816,0.690607734807,3.86956923748,0.24
8079,165.4,143.4,144.551595951,4.3,-1.83976261128,-0.966850828729,8.29213903749,-0.06
8080,161.7,143.7,125.070398149,4.47,-4.03560830861,-0.759668508287,-6.30237696994,0.11
8081,172.4,143.9,124.919575439,4.46,2.31454005935,-0.621546961326,-6.4153671714,0.1
8082,175.7,146.9,125.070398149,4.47,4.27299703264,1.45027624309,-6.30237696994,0.11
8083,162.2,147.3,136.684714833,4.35,-3.73887240356,1.72651933702,2.39859370297,-0.01
8084,167.5,144.6,125.070398149,4.35,-0.593471810089,-0.138121546961,-6.30237696994,-0.01
8085,160.6,144.5,128.393411802,4.39,-4.6884272997,-0.207182320442,-3.81291115555,0.03
8086,168.6,141.4,124.919575439,4.35,0.0593471810089,-2.34806629834,-6.4153671714,-0.01
8087,176.6,143.6,124.919575439,4.35,4.80712166172,-0.828729281768,-6.4153671714,-0.01
8088,174.1,143.2,135.295494737,4.45,3.3234421365,-1.10497237569,1.35784686952,0.09
8089,170,144,138.648217105,4.36,0.890207715134,-0.552486187845,3.86956923748,0
8090,168.7,143.4,124.919575439,4.47,0.118694362018,-0.966850828729,-6.4153671714,0.11
8091,161.7,143.8,136.684714833,4.31,-4.03560830861,-0.690607734807,2.39859370297,-0.05
8092,198.1,143.3,138.648217105,4.27,17.5667655786,-1.03591160221,3.86956923748,-0.09
8093,165.4,144.5,136.684714833,4.27,-1.83976261128,-0.207182320442,2.39859370297,-0.09
8094,170.2,143.4,124.919575439,4.27,1.00890207715,-0.966850828729,-6.4153671714,-0.09
8095,170.3,144.5,128.393411802,4.44,1.06824925816,-0.207182320442,-3.81291115555,0.08
8096,170.3,143.9,135.295494737,4.35,1.06824925816,-0.621546961326,1.35784686952,-0.01
8097,198.1,144.3,122.121664327,4.44,17.5667655786,-0.345303867403,-8.51144765439,0.08
8098,171,144.3,135.295494737,4.6,1.48367952522,-0.345303867403,1.35784686952,0.24
8099,185.7,143.4,124.919575439,4.6,10.2077151335,-0.966850828729,-6.4153671714,0.24
8100,156.1,147.9,128.393411802,4.3,-7.3590504451,2.1408839779,-3.81291115555,-0.06
8101,192.4,143.8,124.919575439,4.24,14.1839762611,-0.690607734807,-6.4153671714,-0.12
8102,158.9,144.5,124.919575439,4.44,-5.69732937685,-0.207182320442,-6.4153671714,0.08
8103,168.6,144.5,124.919575439,4.32,0.0593471810089,-0.207182320442,-6.4153671714,-0.04
8104,169.4,144.6,124.919575439,4.41,0.53412462908,-0.138121546961,-6.4153671714,0.05
8105,162.6,143.7,138.648217105,4.3,-3.50148367953,-0.759668508287,3.86956923748,-0.06
8106,170.6,141,122.121664327,4.44,1.24629080119,-2.62430939227,-8.51144765439,0.08
8107,146.7,143.3,138.648217105,4.41,-12.9376854599,-1.03591160221,3.86956923748,0.05
8108,153.9,144.9,135.295494737,4.44,-8.6646884273,0.0690607734807,1.35784686952,0.08
8109,167.1,143.6,136.684714833,4.3,-0.830860534125,-0.828729281768,2.39859370297,-0.06
8110,170.1,144.5,158.476199458,4.6,0.949554896142,-0.207182320442,18.7238820361,0.24
8111,174.3,145.5,128.393411802,4.42,3.44213649852,0.483425414365,-3.81291115555,0.06
8112,167.8,140.4,158.476199458,4.47,-0.415430267062,-3.03867403315,18.7238820361,0.11
8113,170.2,144.1,158.476199458,4.31,1.00890207715,-0.483425414365,18.7238820361,-0.05
8114,176,144.2,137.824842105,4.38,4.45103857567,-0.414364640884,3.25273038909,0.02
8115,171,141,135.295494737,4.46,1.48367952522,-2.62430939227,1.35784686952,0.1
8116,167.9,147.3,137.824842105,4.41,-0.356083086053,1.72651933702,3.25273038909,0.05
8117,156.1,143.3,137.824842105,4.39,-7.3590504451,-1.03591160221,3.25273038909,0.03
8118,161.7,144.2,136.684714833,4.3,-4.03560830861,-0.414364640884,2.39859370297,-0.06
8119,168.4,143.2,128.393411802,4.45,-0.0593471810089,-1.10497237569,-3.81291115555,0.09
8120,170.2,144.2,144.551595951,4.6,1.00890207715,-0.414364640884,8.29213903749,0.24
8121,174.3,146.1,144.551595951,4.27,3.44213649852,0.897790055249,8.29213903749,-0.09
8122,153.9,144.2,158.476199458,4.38,-8.6646884273,-0.414364640884,18.7238820361,0.02
8123,171.8,144.8,128.393411802,4.29,1.95845697329,0,-3.81291115555,-0.07
8124,173.2,144.8,128.393411802,4.41,2.78931750742,0,-3.81291115555,0.05
8125,166.4,144,122.121664327,4.46,-1.24629080119,-0.552486187845,-8.51144765439,0.1
8126,170.2,144.6,125.070398149,4.53,1.00890207715,-0.138121546961,-6.30237696994,0.17
8127,165.7,144.5,138.648217105,4.21,-1.66172106825,-0.207182320442,3.86956923748,-0.15
8128,166.9,145.1,122.121664327,4.29,-0.949554896142,0.207182320442,-8.51144765439,-0.07
8129,199.6,143.8,128.393411802,4.32,18.4569732938,-0.690607734807,-3.81291115555,-0.04
8130,165.4,141,122.121664327,4.47,-1.83976261128,-2.62430939227,-8.51144765439,0.11
8131,169.9,143.8,124.919575439,4.45,0.830860534125,-0.690607734807,-6.4153671714,0.09
8132,167.8,143.6,144.551595951,4.44,-0.415430267062,-0.828729281768,8.29213903749,0.08
8133,172.4,147.9,144.551595951,4.41,2.31454005935,2.1408839779,8.29213903749,0.05
8134,170.2,144.6,128.393411802,4.36,1.00890207715,-0.138121546961,-3.81291115555,0
8135,164.5,143.9,138.648217105,4.3,-2.37388724036,-0.621546961326,3.86956923748,-0.06
8136,174.4,144.4,128.393411802,4.6,3.50148367953,-0.276243093923,-3.81291115555,0.24
8137,165.4,145.8,138.648217105,4.32,-1.83976261128,0.690607734807,3.86956923748,-0.04
8138,169.2,143.7,144.551595951,4.44,0.415430267062,-0.759668508287,8.29213903749,0.08
8139,170.6,143.9,135.295494737,4.32,1.24629080119,-0.621546961326,1.35784686952,-0.04
8140,169.2,143.9,158.476199458,4.53,0.415430267062,-0.621546961326,18.7238820361,0.17
8141,163.7,144.8,137.824842105,4.41,-2.84866468843,0,3.25273038909,0.05
8142,173.2,144.9,122.121664327,4.44,2.78931750742,0.0690607734807,-8.51144765439,0.08
8143,164.5,146.3,158.476199458,4.29,-2.37388724036,1.03591160221,18.7238820361,-0.07
8144,172.4,144.8,144.551595951,4.6,2.31454005935,0,8.29213903749,0.24
8145,198.1,144.1,137.824842105,4.35,17.5667655786,-0.483425414365,3.25273038909,-0.01
8146,199.9,144.5,128.393411802,4.24,18.6350148368,-0.207182320442,-3.81291115555,-0.12
8147,198.1,144.4,135.295494737,4.41,17.5667655786,-0.276243093923,1.35784686952,0.05
8148,174.5,144.8,125.070398149,4.55,3.56083086053,0,-6.30237696994,0.19
8149,164.6,144.9,136.684714833,4.21,-2.31454005935,0.0690607734807,2.39859370297,-0.15
8150,175.7,142.6,158.476199458,4.23,4.27299703264,-1.51933701657,18.7238820361,-0.13
8151,174.4,144.8,158.476199458,4.32,3.50148367953,0,18.7238820361,-0.04
8152,164.5,145.2,136.684714833,4.29,-2.37388724036,0.276243093923,2.39859370297,-0.07
8153,166.2,144,128.393411802,4.44,-1.3649851632,-0.552486187845,-3.81291115555,0.08
8154,164.3,143.4,122.121664327,4.34,-2.49258160237,-0.966850828729,-8.51144765439,-0.02
8155,169.9,144.2,122.121664327,4.29,0.830860534125,-0.414364640884,-8.51144765439,-0.07
8156,169.2,144.4,135.295494737,4.23,0.415430267062,-0.276243093923,1.35784686952,-0.13
8157,165,144.8,124.919575439,4.3,-2.07715133531,0,-6.4153671714,-0.06
8158,146.7,144,137.824842105,4.41,-12.9376854599,-0.552486187845,3.25273038909,0.05
8159,170.1,144.4,135.295494737,4.46,0.949554896142,-0.276243093923,1.35784686952,0.1
8160,169.8,143.5,128.393411802,4.6,0.771513353116,-0.897790055249,-3.81291115555,0.24
8161,163.3,146.1,136.684714833,4.36,-3.08605341246,0.897790055249,2.39859370297,0
8162,174.6,148,128.393411802,4.41,3.62017804154,2.20994475138,-3.81291115555,0.05
8163,146.7,144.5,144.551595951,4.36,-12.9376854599,-0.207182320442,8.29213903749,0
8164,185.7,144.2,128.393411802,4.23,10.2077151335,-0.414364640884,-3.81291115555,-0.13
8165,169.2,143.5,144.551595951,4.38,0.415430267062,-0.897790055249,8.29213903749,0.02
8166,172.4,144.3,144.551595951,4.3,2.31454005935,-0.345303867403,8.29213903749,-0.06
8167,161.3,144.9,122.121664327,4.44,-4.27299703264,0.0690607734807,-8.51144765439,0.08
8168,167.1,144.6,136.684714833,4.32,-0.830860534125,-0.138121546961,2.39859370297,-0.04
8169,167.8,143.9,158.476199458,4.34,-0.415430267062,-0.621546961326,18.7238820361,-0.02
8170,162.2,145.8,144.551595951,4.45,-3.73887240356,0.690607734807,8.29213903749,0.09
8171,168.6,144,122.121664327,4.27,0.0593471810089,-0.552486187845,-8.51144765439,-0.09
8172,167.1,143.4,124.919575439,4.27,-0.830860534125,-0.966850828729,-6.4153671714,-0.09
8173,164.5,143.4,158.476199458,4.41,-2.37388724036,-0.966850828729,18.7238820361,0.05
8174,158.9,143.4,138.648217105,4.45,-5.69732937685,-0.966850828729,3.86956923748,0.09
8175,177.5,144.8,124.919575439,4.6,5.3412462908,0,-6.4153671714,0.24
8176,162.9,144.5,125.070398149,4.6,-3.3234421365,-0.207182320442,-6.30237696994,0.24
8177,174.4,143.6,124.919575439,4.27,3.50148367953,-0.828729281768,-6.4153671714,-0.09
8178,190.9,141,144.551595951,4.3,13.293768546,-2.62430939227,8.29213903749,-0.06
8179,176,143.9,138.648217105,4.42,4.45103857567,-0.621546961326,3.86956923748,0.06
8180,173.2,146.3,144.551595951,4.32,2.78931750742,1.03591160221,8.29213903749,-0.04
8181,158.9,144.5,138.648217105,4.41,-5.69732937685,-0.207182320442,3.86956923748,0.05
8182,163.7,143.9,138.648217105,4.27,-2.84866468843,-0.621546961326,3.86956923748,-0.09
8183,166.9,143.6,137.824842105,4.46,-0.949554896142,-0.828729281768,3.25273038909,0.1
8184,177.5,144.2,124.919575439,4.32,5.3412462908,-0.414364640884,-6.4153671714,-0.04
8185,164.5,143.3,138.648217105,4.41,-2.37388724036,-1.03591160221,3.86956923748,0.05
8186,165.4,143.9,125.070398149,4.31,-1.83976261128,-0.621546961326,-6.30237696994,-0.05
8187,173,145.7,136.684714833,4.23,2.6706231454,0.621546961326,2.39859370297,-0.13
8188,176,143.7,158.476199458,4.29,4.45103857567,-0.759668508287,18.7238820361,-0.07
8189,164.8,144.9,124.919575439,4.29,-2.19584569733,0.0690607734807,-6.4153671714,-0.07
8190,165.5,147.3,122.121664327,4.27,-1.78041543027,1.72651933702,-8.51144765439,-0.09
8191,166.9,143.5,124.919575439,4.31,-0.949554896142,-0.897790055249,-6.4153671714,-0.05
8192,161.3,144.7,135.295494737,4.31,-4.27299703264,-0.0690607734807,1.35784686952,-0.05
8193,174.5,144.2,125.070398149,4.44,3.56083086053,-0.414364640884,-6.30237696994,0.08
8194,168.6,144.5,124.919575439,4.27,0.0593471810089,-0.207182320442,-6.4153671714,-0.09
8195,170.1,141.6,137.824842105,4.41,0.949554896142,-2.20994475138,3.25273038909,0.05
8196,164.6,145.1,137.824842105,4.45,-2.31454005935,0.207182320442,3.25273038909,0.09
8197,175.7,144,136.684714833,4.36,4.27299703264,-0.552486187845,2.39859370297,0
8198,167.6,144.8,135.295494737,4.32,-0.53412462908,0,1.35784686952,-0.04
8199,168.4,143.4,125.070398149,4.29,-0.0593471810089,-0.966850828729,-6.30237696994,-0.07
8200,169.3,143.2,125.070398149,4.3,0.474777448071,-1.10497237569,-6.30237696994,-0.06
8201,168.2,143.4,125.070398149,4.29,-0.178041543027,-0.966850828729,-6.30237696994,-0.07
8202,171,144.5,158.476199458,4.31,1.48367952522,-0.207182320442,18.7238820361,-0.05
8203,165,146.9,124.919575439,4.27,-2.07715133531,1.45027624309,-6.4153671714,-0.09
8204,168.7,144.5,144.551595951,4.29,0.118694362018,-0.207182320442,8.29213903749,-0.07
8205,146.7,142.8,138.648217105,4.32,-12.9376854599,-1.38121546961,3.86956923748,-0.04
8206,174.5,143.7,137.824842105,4.35,3.56083086053,-0.759668508287,3.25273038909,-0.01
8207,166.4,141.4,124.919575439,4.3,-1.24629080119,-2.34806629834,-6.4153671714,-0.06
8208,167.5,140.4,158.476199458,4.6,-0.593471810089,-3.03867403315,18.7238820361,0.24
8209,176.6,142.8,138.648217105,4.6,4.80712166172,-1.38121546961,3.86956923748,0.24
8210,165.5,143.8,144.551595951,4.35,-1.78041543027,-0.690607734807,8.29213903749,-0.01
8211,171.8,144.2,138.648217105,4.32,1.95845697329,-0.414364640884,3.86956923748,-0.04
8212,166.1,145.1,138.648217105,4.21,-1.42433234421,0.207182320442,3.86956923748,-0.15
8213,167.4,144,144.551595951,4.3,-0.652818991098,-0.552486187845,8.29213903749,-0.06
8214,170.2,146.1,137.824842105,4.27,1.00890207715,0.897790055249,3.25273038909,-0.09
8215,146.7,144.2,135.295494737,4.6,-12.9376854599,-0.414364640884,1.35784686952,0.24
8216,176,144,128.393411802,4.32,4.45103857567,-0.552486187845,-3.81291115555,-0.04
8217,169.4,144.2,124.919575439,4.31,0.53412462908,-0.414364640884,-6.4153671714,-0.05
8218,199.9,144,144.551595951,4.47,18.6350148368,-0.552486187845,8.29213903749,0.11
8219,173,145.7,124.919575439,4.46,2.6706231454,0.621546961326,-6.4153671714,0.1
8220,156.1,144.3,158.476199458,4.36,-7.3590504451,-0.345303867403,18.7238820361,0
8221,174.1,148,144.551595951,4.6,3.3234421365,2.20994475138,8.29213903749,0.24
8222,161.6,143.4,138.648217105,4.31,-4.09495548961,-0.966850828729,3.86956923748,-0.05
8223,185.7,148.6,122.121664327,4.6,10.2077151335,2.62430939227,-8.51144765439,0.24
8224,166.1,144.3,128.393411802,4.42,-1.42433234421,-0.345303867403,-3.81291115555,0.06
8225,170.3,143.6,125.070398149,4.29,1.06824925816,-0.828729281768,-6.30237696994,-0.07
8226,167.6,143.7,128.393411802,4.3,-0.53412462908,-0.759668508287,-3.81291115555,-0.06
8227,192.4,144.8,144.551595951,4.46,14.1839762611,0,8.29213903749,0.1
